country,internal_reporting,count,timestamp
SGP,False,87,2025-04-15
BIH,,29,2025-04-15
TTO,True,27,2025-04-15
ISR,False,10,2025-04-15
KWT,,23,2025-04-15
UKR,False,61,2025-04-15
MDV,True,64,2025-04-15
FJI,,25,2025-04-15
MRT,,26,2025-04-15
PER,,364,2025-04-15
MYS,True,332,2025-04-15
BGD,True,123,2025-04-15
BTN,True,53,2025-04-15
SLE,True,6,2025-04-15
PAK,,270,2025-04-15
PAN,False,8,2025-04-15
VNM,True,88,2025-04-15
TUR,,843,2025-04-15
MKD,False,12,2025-04-15
BHR,False,9,2025-04-15
HKG,False,3,2025-04-15
MRT,True,1,2025-04-15
AGO,True,10,2025-04-15
GRD,True,7,2025-04-15
SLE,,76,2025-04-15
EGY,True,28,2025-04-15
MNE,,63,2025-04-15
AUS,True,546,2025-04-15
TKM,True,9,2025-04-15
PHL,True,97,2025-04-15
COM,True,6,2025-04-15
LCA,True,4,2025-04-15
PSE,True,22,2025-04-15
MDG,,47,2025-04-15
MAR,,30,2025-04-15
SDN,,30,2025-04-15
GEO,,57,2025-04-15
OMN,,9,2025-04-15
KEN,False,37,2025-04-15
DOM,True,184,2025-04-15
MWI,True,76,2025-04-15
AFG,True,6,2025-04-15
JPN,False,9,2025-04-15
CIV,False,4,2025-04-15
KGZ,False,3,2025-04-15
VNM,,64,2025-04-15
PAN,,23,2025-04-15
CIV,,12,2025-04-15
BLR,True,5,2025-04-15
LBR,,30,2025-04-15
IRQ,True,44,2025-04-15
KOR,,70,2025-04-15
KGZ,True,21,2025-04-15
KIR,False,3,2025-04-15
SLE,False,9,2025-04-15
ZAF,,76,2025-04-15
LSO,,1,2025-04-15
BTN,,57,2025-04-15
ISR,,24,2025-04-15
ARE,True,138,2025-04-15
ZMB,True,4,2025-04-15
KIR,True,2,2025-04-15
GIN,False,4,2025-04-15
PRT,,26,2025-04-15
ARG,True,576,2025-04-15
OMN,True,16,2025-04-15
TUN,,13,2025-04-15
JOR,True,250,2025-04-15
CRI,False,47,2025-04-15
DZA,True,45,2025-04-15
LTU,,3,2025-04-15
IRN,,13,2025-04-15
PAK,False,23,2025-04-15
ZWE,True,16,2025-04-15
CYP,,3,2025-04-15
THA,True,594,2025-04-15
TWN,,109,2025-04-15
MYS,,128,2025-04-15
ZWE,,1,2025-04-15
NGA,False,66,2025-04-15
MAC,,27,2025-04-15
ZWE,False,28,2025-04-15
ECU,True,288,2025-04-15
PER,True,214,2025-04-15
SRB,True,13,2025-04-15
NGA,True,63,2025-04-15
SAU,False,33,2025-04-15
CAN,,1,2025-04-15
PER,False,130,2025-04-15
POL,False,16,2025-04-15
MDV,False,25,2025-04-15
SDN,True,14,2025-04-15
PAK,True,63,2025-04-15
TUN,True,5,2025-04-15
HTI,True,4,2025-04-15
KIR,,5,2025-04-15
GBR,True,2623,2025-04-15
BRN,False,3,2025-04-15
ARG,,664,2025-04-15
IRQ,False,42,2025-04-15
BLZ,,53,2025-04-15
BGD,False,735,2025-04-15
ITA,False,14,2025-04-15
ESP,False,7,2025-04-15
BTN,False,1,2025-04-15
TTO,,62,2025-04-15
ESP,,28,2025-04-15
MYS,False,80,2025-04-15
MAR,True,29,2025-04-15
CHN,True,43,2025-04-15
NIC,False,16,2025-04-15
ZMB,False,6,2025-04-15
PAN,True,28,2025-04-15
KEN,,246,2025-04-15
PRI,True,4,2025-04-15
LKA,,40,2025-04-15
WSM,,13,2025-04-15
ISR,True,86,2025-04-15
MDV,,140,2025-04-15
POL,True,335,2025-04-15
GIB,False,2,2025-04-15
LBN,,15,2025-04-15
IRL,True,7,2025-04-15
AGO,,10,2025-04-15
KEN,True,264,2025-04-15
TWN,True,66,2025-04-15
IRL,,36,2025-04-15
BRB,True,28,2025-04-15
GHA,False,7,2025-04-15
SRB,False,2,2025-04-15
CMR,True,5,2025-04-15
UGA,True,159,2025-04-15
PNG,False,9,2025-04-15
SHN,True,4,2025-04-15
NGA,,122,2025-04-15
TUR,True,333,2025-04-15
MNE,True,63,2025-04-15
KHM,False,21,2025-04-15
HND,,37,2025-04-15
TON,False,20,2025-04-15
YEM,True,9,2025-04-15
SLV,,73,2025-04-15
ECU,,524,2025-04-15
ETH,False,9,2025-04-15
DMA,True,2,2025-04-15
SYC,False,2,2025-04-15
GRC,,92,2025-04-15
SYR,,8,2025-04-15
BRB,False,5,2025-04-15
GIN,,145,2025-04-15
LBN,False,6,2025-04-15
COK,,7,2025-04-15
BLZ,True,1,2025-04-15
LBY,False,5,2025-04-15
NZL,False,446,2025-04-15
OMN,False,177,2025-04-15
RUS,True,2,2025-04-15
QAT,False,20,2025-04-15
SGP,,161,2025-04-15
HND,False,11,2025-04-15
PRT,False,17,2025-04-15
IND,,1968,2025-04-15
KAZ,,26,2025-04-15
HTI,False,4,2025-04-15
BRA,False,42,2025-04-15
GIN,True,9,2025-04-15
LTU,False,1,2025-04-15
HKG,,482,2025-04-15
NZL,True,296,2025-04-15
PHL,False,59,2025-04-15
KHM,,92,2025-04-15
MMR,,26,2025-04-15
MMR,False,16,2025-04-15
MKD,,57,2025-04-15
AZE,True,280,2025-04-15
ALB,True,192,2025-04-15
IRL,False,23,2025-04-15
CHN,,25,2025-04-15
IDN,,695,2025-04-15
CUB,True,10,2025-04-15
MKD,True,40,2025-04-15
SLV,True,111,2025-04-15
DZA,,42,2025-04-15
FLK,True,7,2025-04-15
GUY,True,100,2025-04-15
BOL,False,43,2025-04-15
CIV,True,13,2025-04-15
VEN,True,160,2025-04-15
JPN,,187,2025-04-15
ESP,True,43,2025-04-15
SRB,,12,2025-04-15
BHR,True,10,2025-04-15
TZA,,8,2025-04-15
BHS,False,5,2025-04-15
KGZ,,49,2025-04-15
LAO,,21,2025-04-15
PHL,,247,2025-04-15
IND,True,475,2025-04-15
EGY,,78,2025-04-15
KOR,True,55,2025-04-15
PRY,True,147,2025-04-15
QAT,True,58,2025-04-15
URY,False,6,2025-04-15
VNM,False,7,2025-04-15
JOR,,4,2025-04-15
MNE,False,1,2025-04-15
AFG,False,3,2025-04-15
GRD,False,1,2025-04-15
KNA,False,1,2025-04-15
MNG,False,2,2025-04-15
BHS,,3,2025-04-15
BWA,True,1,2025-04-15
BMU,,1,2025-04-15
DMA,,3,2025-04-15
MRT,False,1,2025-04-15
SYC,,3,2025-04-15
AZE,False,1,2025-04-15
BFA,,1,2025-04-15
LAO,False,2,2025-04-15
LBR,True,5,2025-04-15
BHR,,6,2025-04-15
SEN,True,1,2025-04-15
MNG,True,1,2025-04-15
MWI,,3,2025-04-15
NLD,,1,2025-04-15
LBR,False,1,2025-04-15
SDN,False,4,2025-04-15
WSM,False,3,2025-04-15
RUS,,1,2025-04-15
YEM,False,1,2025-04-15
PRI,,3,2025-04-15
SLB,,3,2025-04-15
COK,True,1,2025-04-15
MWI,False,2,2025-04-15
GRD,,3,2025-04-15
DMA,False,2,2025-04-15
SSD,True,2,2025-04-15
FJI,False,1,2025-04-15
LBY,True,3,2025-04-15
PRI,False,2,2025-04-15
SSD,False,1,2025-04-15
BRA,True,230,2025-05-15
THA,False,76,2025-05-15
SLB,True,61,2025-05-15
ZAF,False,130,2025-05-15
PSE,,18,2025-05-15
HTI,,9,2025-05-15
NOR,True,134,2025-05-15
IRN,True,27,2025-05-15
POL,,325,2025-05-15
BRB,,29,2025-05-15
LVA,,20,2025-05-15
WSM,True,15,2025-05-15
JAM,,49,2025-05-15
ZMB,,8,2025-05-15
PRY,False,17,2025-05-15
BRA,,481,2025-05-15
BFA,True,7,2025-05-15
LAO,True,12,2025-05-15
MOZ,,117,2025-05-15
CUB,,90,2025-05-15
RWA,True,110,2025-05-15
TUR,False,25,2025-05-15
SOM,,67,2025-05-15
NPL,True,609,2025-05-15
ECU,False,66,2025-05-15
MDG,True,43,2025-05-15
BRN,,2,2025-05-15
URY,,51,2025-05-15
BOL,,61,2025-05-15
AUS,False,574,2025-05-15
IND,False,21,2025-05-15
HKG,True,186,2025-05-15
SHN,False,4,2025-05-15
HND,True,25,2025-05-15
LBY,,14,2025-05-15
GIB,,19,2025-05-15
IDN,True,423,2025-05-15
ITA,True,28,2025-05-15
CHN,False,88,2025-05-15
BIH,False,1,2025-05-15
MOZ,False,6,2025-05-15
JPN,True,139,2025-05-15
ETH,True,19,2025-05-15
IRN,False,5,2025-05-15
VEN,False,17,2025-05-15
NRU,True,2,2025-05-15
ETH,,517,2025-05-15
KWT,False,12,2025-05-15
GEO,False,6,2025-05-15
AGO,False,3,2025-05-15
LKA,True,46,2025-05-15
UKR,,1198,2025-05-15
ITA,,57,2025-05-15
BMU,True,1,2025-05-15
CMR,,24,2025-05-15
GHA,,18,2025-05-15
NOR,False,386,2025-05-15
TZA,True,799,2025-05-15
JAM,True,42,2025-05-15
BLZ,False,2,2025-05-15
SEN,,1,2025-05-15
SGP,True,226,2025-05-15
ARE,False,93,2025-05-15
MLI,True,4,2025-05-15
KWT,True,34,2025-05-15
GUY,,16,2025-05-15
LCA,,2,2025-05-15
COM,,4,2025-05-15
BHS,True,5,2025-05-15
ZAF,True,56,2025-05-15
SHN,,4,2025-05-15
SLV,False,20,2025-05-15
GUY,False,6,2025-05-15
QAT,,27,2025-05-15
PCN,,2,2025-05-15
MAR,False,4,2025-05-15
GBR,,2927,2025-05-15
MEX,False,164,2025-05-15
BOL,True,97,2025-05-15
TLS,True,86,2025-05-15
MAC,True,27,2025-05-15
TZA,False,5,2025-05-15
SOM,True,7,2025-05-15
PRY,,83,2025-05-15
GHA,True,17,2025-05-15
TTO,False,4,2025-05-15
ARE,,67,2025-05-15
KAZ,True,7,2025-05-15
UGA,False,19,2025-05-15
TON,,8,2025-05-15
GEO,True,79,2025-05-15
BIH,True,62,2025-05-15
URY,True,88,2025-05-15
MDG,False,2,2025-05-15
CRI,,88,2025-05-15
JOR,False,12,2025-05-15
TJK,,1,2025-05-15
SYC,True,37,2025-05-15
MMR,True,86,2025-05-15
LKA,False,11,2025-05-15
GBR,False,666,2025-05-15
LVA,True,123,2025-05-15
TON,True,13,2025-05-15
DZA,False,5,2025-05-15
NPL,,4,2025-05-15
CRI,True,82,2025-05-15
BRN,True,81,2025-05-15
UGA,,44,2025-05-15
AZE,,216,2025-05-15
MLI,,25,2025-05-15
AUS,,210,2025-05-15
FLK,,3,2025-05-15
JAM,False,32,2025-05-15
KNA,,5,2025-05-15
MEX,,986,2025-05-15
UKR,True,258,2025-05-15
GRC,False,17,2025-05-15
LBN,True,16,2025-05-15
AFG,,84,2025-05-15
PNG,,69,2025-05-15
BGD,,216,2025-05-15
YEM,,12,2025-05-15
IDN,False,110,2025-05-15
LVA,False,4,2025-05-15
MNG,,309,2025-05-15
BLR,,196,2025-05-15
SYC,,5,2025-05-15
ARG,False,137,2025-05-15
NIC,True,53,2025-05-15
LTU,True,6,2025-05-15
TKM,,13,2025-05-15
NZL,,194,2025-05-15
THA,,2633,2025-05-15
CYP,False,8,2025-05-15
NOR,,205,2025-05-15
IRQ,,99,2025-05-15
MOZ,True,31,2025-05-15
VEN,,81,2025-05-15
SAU,True,894,2025-05-15
SOM,False,3,2025-05-15
SYR,True,2,2025-05-15
TLS,,10,2025-05-15
EGY,False,14,2025-05-15
SAU,,71,2025-05-15
GRC,True,33,2025-05-15
ALB,False,8,2025-05-15
CAN,True,1,2025-05-15
DOM,,225,2025-05-15
PRT,True,64,2025-05-15
ALB,,32,2025-05-15
CYP,True,8,2025-05-15
BHR,,8,2025-05-15
TWN,False,5,2025-05-15
NIC,,41,2025-05-15
MEX,True,358,2025-05-15
DOM,False,109,2025-05-15
KHM,True,83,2025-05-15
GIB,True,17,2025-05-15
SSD,,8,2025-05-15
FJI,True,25,2025-05-15
PNG,True,26,2025-05-15
NAM,True,1,2025-05-15
SGP,False,90,2025-05-15
BIH,,32,2025-05-15
ISR,False,11,2025-05-15
TTO,True,27,2025-05-15
KWT,,23,2025-05-15
UKR,False,63,2025-05-15
MDV,True,67,2025-05-15
FJI,,31,2025-05-15
MRT,,27,2025-05-15
PER,,387,2025-05-15
MYS,True,332,2025-05-15
BGD,True,125,2025-05-15
SLE,True,6,2025-05-15
BTN,True,54,2025-05-15
PAK,,278,2025-05-15
PAN,False,9,2025-05-15
VNM,True,88,2025-05-15
TUR,,844,2025-05-15
BHR,False,10,2025-05-15
MKD,False,12,2025-05-15
HKG,False,4,2025-05-15
AGO,True,112,2025-05-15
GRD,True,7,2025-05-15
MRT,True,1,2025-05-15
SLE,,75,2025-05-15
EGY,True,28,2025-05-15
MNE,,63,2025-05-15
AUS,True,545,2025-05-15
TKM,True,9,2025-05-15
PHL,True,102,2025-05-15
LCA,True,4,2025-05-15
COM,True,6,2025-05-15
PSE,True,21,2025-05-15
MAR,,33,2025-05-15
MDG,,47,2025-05-15
SDN,,34,2025-05-15
GEO,,55,2025-05-15
OMN,,9,2025-05-15
MWI,True,75,2025-05-15
DOM,True,181,2025-05-15
AFG,True,5,2025-05-15
KEN,False,38,2025-05-15
JPN,False,9,2025-05-15
CIV,False,4,2025-05-15
KGZ,False,3,2025-05-15
VNM,,64,2025-05-15
PAN,,24,2025-05-15
CIV,,12,2025-05-15
BLR,True,5,2025-05-15
LBR,,30,2025-05-15
IRQ,True,46,2025-05-15
KOR,,68,2025-05-15
KGZ,True,21,2025-05-15
KIR,False,3,2025-05-15
SDN,False,5,2025-05-15
SLE,False,9,2025-05-15
ZAF,,78,2025-05-15
BTN,,58,2025-05-15
LSO,,1,2025-05-15
ISR,,22,2025-05-15
ARE,True,140,2025-05-15
ZMB,True,4,2025-05-15
KIR,True,2,2025-05-15
GIN,False,4,2025-05-15
PRT,,29,2025-05-15
ARG,True,584,2025-05-15
OMN,True,17,2025-05-15
TUN,,14,2025-05-15
JOR,True,252,2025-05-15
DZA,True,46,2025-05-15
CRI,False,47,2025-05-15
IRN,,15,2025-05-15
LTU,,3,2025-05-15
PAK,False,22,2025-05-15
ZWE,True,16,2025-05-15
CYP,,3,2025-05-15
THA,True,606,2025-05-15
TWN,,114,2025-05-15
MYS,,134,2025-05-15
ZWE,,2,2025-05-15
NGA,False,64,2025-05-15
MAC,,27,2025-05-15
ECU,True,314,2025-05-15
PER,True,219,2025-05-15
ZWE,False,29,2025-05-15
NGA,True,65,2025-05-15
SAU,False,33,2025-05-15
SRB,True,13,2025-05-15
CAN,,1,2025-05-15
PER,False,134,2025-05-15
MDV,False,25,2025-05-15
SDN,True,15,2025-05-15
POL,False,16,2025-05-15
PAK,True,67,2025-05-15
HTI,True,5,2025-05-15
TUN,True,6,2025-05-15
KIR,,5,2025-05-15
GBR,True,2596,2025-05-15
BRN,False,3,2025-05-15
ARG,,683,2025-05-15
IRQ,False,43,2025-05-15
BLZ,,54,2025-05-15
BGD,False,741,2025-05-15
ITA,False,16,2025-05-15
BTN,False,1,2025-05-15
ESP,False,8,2025-05-15
TTO,,62,2025-05-15
ESP,,23,2025-05-15
CHN,True,43,2025-05-15
MYS,False,84,2025-05-15
MAR,True,30,2025-05-15
NIC,False,8,2025-05-15
ZMB,False,6,2025-05-15
PAN,True,28,2025-05-15
KEN,,249,2025-05-15
PRI,True,4,2025-05-15
WSM,,13,2025-05-15
LKA,,41,2025-05-15
ISR,True,85,2025-05-15
MDV,,143,2025-05-15
POL,True,339,2025-05-15
GIB,False,2,2025-05-15
LBN,,16,2025-05-15
IRL,True,7,2025-05-15
AGO,,108,2025-05-15
KEN,True,262,2025-05-15
TWN,True,69,2025-05-15
IRL,,37,2025-05-15
GHA,False,7,2025-05-15
BRB,True,29,2025-05-15
SRB,False,2,2025-05-15
CMR,True,6,2025-05-15
UGA,True,159,2025-05-15
PNG,False,9,2025-05-15
SHN,True,4,2025-05-15
NGA,,133,2025-05-15
KHM,False,23,2025-05-15
TUR,True,333,2025-05-15
MNE,True,63,2025-05-15
HND,,37,2025-05-15
TON,False,21,2025-05-15
YEM,True,10,2025-05-15
SLV,,74,2025-05-15
ECU,,532,2025-05-15
GRD,,4,2025-05-15
ETH,False,9,2025-05-15
DMA,True,2,2025-05-15
SYC,False,4,2025-05-15
GRC,,93,2025-05-15
SYR,,8,2025-05-15
BRB,False,5,2025-05-15
GIN,,150,2025-05-15
LBN,False,7,2025-05-15
COK,,7,2025-05-15
BLZ,True,1,2025-05-15
OMN,False,176,2025-05-15
NZL,False,450,2025-05-15
QAT,False,20,2025-05-15
SGP,,165,2025-05-15
PRT,False,19,2025-05-15
HND,False,11,2025-05-15
IND,,1959,2025-05-15
KAZ,,24,2025-05-15
HTI,False,8,2025-05-15
BRA,False,43,2025-05-15
GIN,True,8,2025-05-15
LTU,False,1,2025-05-15
HKG,,487,2025-05-15
NZL,True,294,2025-05-15
PHL,False,61,2025-05-15
KHM,,93,2025-05-15
MMR,,25,2025-05-15
MMR,False,16,2025-05-15
MKD,,59,2025-05-15
ALB,True,192,2025-05-15
IRL,False,23,2025-05-15
AZE,True,283,2025-05-15
CHN,,25,2025-05-15
IDN,,718,2025-05-15
CUB,True,94,2025-05-15
SLV,True,111,2025-05-15
MKD,True,41,2025-05-15
DZA,,43,2025-05-15
FLK,True,7,2025-05-15
GUY,True,100,2025-05-15
BOL,False,44,2025-05-15
VEN,True,167,2025-05-15
CIV,True,13,2025-05-15
JPN,,189,2025-05-15
ESP,True,49,2025-05-15
SRB,,12,2025-05-15
BHR,True,10,2025-05-15
TZA,,8,2025-05-15
BHS,False,5,2025-05-15
KGZ,,49,2025-05-15
LAO,,22,2025-05-15
PHL,,260,2025-05-15
IND,True,466,2025-05-15
EGY,,79,2025-05-15
KOR,True,53,2025-05-15
PRY,True,147,2025-05-15
QAT,True,58,2025-05-15
VNM,False,7,2025-05-15
URY,False,6,2025-05-15
JOR,,4,2025-05-15
RUS,False,1,2025-05-15
MNE,False,1,2025-05-15
AFG,False,3,2025-05-15
GRD,False,1,2025-05-15
IOT,,1,2025-05-15
KNA,False,1,2025-05-15
MNG,False,2,2025-05-15
BHS,,3,2025-05-15
BWA,True,1,2025-05-15
BMU,,1,2025-05-15
DMA,,3,2025-05-15
MRT,False,1,2025-05-15
AZE,False,1,2025-05-15
BFA,,1,2025-05-15
LAO,False,2,2025-05-15
LBR,True,5,2025-05-15
SEN,True,1,2025-05-15
MNG,True,1,2025-05-15
MWI,,2,2025-05-15
NLD,,1,2025-05-15
LBR,False,1,2025-05-15
WSM,False,3,2025-05-15
RUS,,2,2025-05-15
MAC,False,1,2025-05-15
PRI,,3,2025-05-15
SLB,,3,2025-05-15
COK,True,1,2025-05-15
MWI,False,2,2025-05-15
DMA,False,2,2025-05-15
LBY,False,4,2025-05-15
SSD,True,2,2025-05-15
FJI,False,1,2025-05-15
RUS,True,1,2025-05-15
LBY,True,3,2025-05-15
PRI,False,2,2025-05-15
SSD,False,1,2025-05-15
THA,False,76,2025-06-15
BRA,True,229,2025-06-15
SLB,True,61,2025-06-15
ZAF,False,129,2025-06-15
PSE,,19,2025-06-15
HTI,,9,2025-06-15
NOR,True,137,2025-06-15
IRN,True,18,2025-06-15
POL,,345,2025-06-15
LVA,,19,2025-06-15
BRB,,29,2025-06-15
WSM,True,15,2025-06-15
JAM,,49,2025-06-15
ZMB,,8,2025-06-15
PRY,False,18,2025-06-15
BRA,,483,2025-06-15
BFA,True,7,2025-06-15
LAO,True,12,2025-06-15
MOZ,,123,2025-06-15
CUB,,154,2025-06-15
JOR,,3,2025-06-15
RWA,True,139,2025-06-15
RUS,False,1,2025-06-15
TUR,False,25,2025-06-15
MNE,False,1,2025-06-15
SOM,,72,2025-06-15
NPL,True,607,2025-06-15
ECU,False,71,2025-06-15
MDG,True,41,2025-06-15
BRN,,2,2025-06-15
URY,,56,2025-06-15
BOL,,62,2025-06-15
AUS,False,576,2025-06-15
IND,False,24,2025-06-15
HKG,True,187,2025-06-15
HND,True,26,2025-06-15
LBY,,15,2025-06-15
GIB,,19,2025-06-15
IDN,True,434,2025-06-15
CHN,False,90,2025-06-15
ITA,True,28,2025-06-15
MOZ,False,6,2025-06-15
JPN,True,145,2025-06-15
ETH,True,20,2025-06-15
AFG,False,3,2025-06-15
IRN,False,5,2025-06-15
VEN,False,16,2025-06-15
GRD,False,2,2025-06-15
NRU,True,2,2025-06-15
ETH,,533,2025-06-15
KWT,False,13,2025-06-15
GEO,False,7,2025-06-15
LKA,True,47,2025-06-15
AGO,False,3,2025-06-15
UKR,,1203,2025-06-15
ITA,,56,2025-06-15
CMR,,24,2025-06-15
GHA,,18,2025-06-15
NOR,False,389,2025-06-15
TZA,True,797,2025-06-15
JAM,True,42,2025-06-15
BLZ,False,2,2025-06-15
IOT,,1,2025-06-15
SGP,True,226,2025-06-15
ARE,False,93,2025-06-15
MLI,True,4,2025-06-15
KNA,False,1,2025-06-15
KWT,True,34,2025-06-15
GUY,,17,2025-06-15
COM,,4,2025-06-15
LCA,,2,2025-06-15
BHS,True,5,2025-06-15
ZAF,True,54,2025-06-15
SHN,,4,2025-06-15
MNG,False,2,2025-06-15
GUY,False,6,2025-06-15
SLV,False,25,2025-06-15
PCN,,2,2025-06-15
QAT,,27,2025-06-15
BHS,,4,2025-06-15
MAR,False,5,2025-06-15
GBR,,3122,2025-06-15
TLS,True,86,2025-06-15
MEX,False,164,2025-06-15
BOL,True,100,2025-06-15
MAC,True,28,2025-06-15
TZA,False,5,2025-06-15
SOM,True,6,2025-06-15
PRY,,82,2025-06-15
GHA,True,17,2025-06-15
TTO,False,4,2025-06-15
ARE,,68,2025-06-15
UGA,False,16,2025-06-15
KAZ,True,8,2025-06-15
TON,,8,2025-06-15
GEO,True,79,2025-06-15
URY,True,93,2025-06-15
BIH,True,62,2025-06-15
BWA,True,1,2025-06-15
MDG,False,2,2025-06-15
CRI,,89,2025-06-15
JOR,False,14,2025-06-15
BMU,,1,2025-06-15
SYC,True,36,2025-06-15
MMR,True,86,2025-06-15
LKA,False,13,2025-06-15
GBR,False,696,2025-06-15
LVA,True,124,2025-06-15
TON,True,13,2025-06-15
DZA,False,5,2025-06-15
NPL,,4,2025-06-15
CRI,True,88,2025-06-15
BRN,True,80,2025-06-15
UGA,,45,2025-06-15
AZE,,218,2025-06-15
AUS,,212,2025-06-15
MLI,,25,2025-06-15
FLK,,3,2025-06-15
JAM,False,32,2025-06-15
KNA,,5,2025-06-15
MEX,,1049,2025-06-15
UKR,True,262,2025-06-15
LBN,True,19,2025-06-15
GRC,False,15,2025-06-15
BGD,,225,2025-06-15
AFG,,86,2025-06-15
PNG,,68,2025-06-15
DMA,,3,2025-06-15
YEM,,11,2025-06-15
IDN,False,108,2025-06-15
LVA,False,4,2025-06-15
MRT,False,1,2025-06-15
MNG,,309,2025-06-15
BLR,,202,2025-06-15
SYC,,6,2025-06-15
NIC,True,54,2025-06-15
ARG,False,139,2025-06-15
LTU,True,6,2025-06-15
AZE,False,1,2025-06-15
TKM,,56,2025-06-15
NZL,,195,2025-06-15
THA,,2633,2025-06-15
CYP,False,8,2025-06-15
IRQ,,104,2025-06-15
NOR,,208,2025-06-15
MOZ,True,31,2025-06-15
VEN,,88,2025-06-15
SAU,True,890,2025-06-15
SOM,False,5,2025-06-15
SYR,True,6,2025-06-15
TLS,,10,2025-06-15
EGY,False,14,2025-06-15
SAU,,74,2025-06-15
GRC,True,32,2025-06-15
ALB,False,8,2025-06-15
BFA,,1,2025-06-15
LAO,False,3,2025-06-15
DOM,,226,2025-06-15
PRT,True,63,2025-06-15
ALB,,32,2025-06-15
CYP,True,8,2025-06-15
LBR,True,5,2025-06-15
BHR,,8,2025-06-15
TWN,False,5,2025-06-15
NIC,,43,2025-06-15
MEX,True,367,2025-06-15
KHM,True,82,2025-06-15
DOM,False,109,2025-06-15
MNG,True,1,2025-06-15
SEN,True,1,2025-06-15
GIB,True,17,2025-06-15
SSD,,10,2025-06-15
FJI,True,26,2025-06-15
PNG,True,27,2025-06-15
SGP,False,86,2025-06-15
BIH,,32,2025-06-15
ISR,False,11,2025-06-15
TTO,True,29,2025-06-15
KWT,,23,2025-06-15
UKR,False,67,2025-06-15
MWI,,2,2025-06-15
MDV,True,70,2025-06-15
FJI,,32,2025-06-15
MRT,,26,2025-06-15
PER,,390,2025-06-15
MYS,True,333,2025-06-15
NLD,,1,2025-06-15
BGD,True,125,2025-06-15
SLE,True,13,2025-06-15
BTN,True,54,2025-06-15
PAK,,284,2025-06-15
PAN,False,7,2025-06-15
VNM,True,89,2025-06-15
TUR,,838,2025-06-15
BHR,False,10,2025-06-15
MKD,False,13,2025-06-15
LBR,False,2,2025-06-15
HKG,False,4,2025-06-15
AGO,True,140,2025-06-15
GRD,True,8,2025-06-15
SLE,,78,2025-06-15
EGY,True,28,2025-06-15
MNE,,63,2025-06-15
AUS,True,548,2025-06-15
TKM,True,52,2025-06-15
PHL,True,102,2025-06-15
COM,True,6,2025-06-15
PSE,True,23,2025-06-15
MDG,,47,2025-06-15
MAR,,38,2025-06-15
SDN,,33,2025-06-15
GEO,,56,2025-06-15
OMN,,9,2025-06-15
MWI,True,80,2025-06-15
DOM,True,181,2025-06-15
KEN,False,42,2025-06-15
AFG,True,5,2025-06-15
JPN,False,9,2025-06-15
CIV,False,4,2025-06-15
KGZ,False,3,2025-06-15
VNM,,67,2025-06-15
PAN,,25,2025-06-15
CIV,,12,2025-06-15
BLR,True,5,2025-06-15
LBR,,36,2025-06-15
IRQ,True,47,2025-06-15
KOR,,69,2025-06-15
KGZ,True,22,2025-06-15
KIR,False,3,2025-06-15
SDN,False,5,2025-06-15
SLE,False,9,2025-06-15
BTN,,58,2025-06-15
ZAF,,78,2025-06-15
ISR,,22,2025-06-15
ARE,True,141,2025-06-15
KIR,True,2,2025-06-15
ZMB,True,4,2025-06-15
GIN,False,4,2025-06-15
PRT,,30,2025-06-15
ARG,True,601,2025-06-15
OMN,True,17,2025-06-15
TUN,,13,2025-06-15
JOR,True,248,2025-06-15
CRI,False,48,2025-06-15
DZA,True,47,2025-06-15
IRN,,11,2025-06-15
LTU,,3,2025-06-15
ZWE,True,18,2025-06-15
PAK,False,22,2025-06-15
CYP,,3,2025-06-15
THA,True,603,2025-06-15
TWN,,117,2025-06-15
MYS,,137,2025-06-15
NGA,False,63,2025-06-15
MAC,,27,2025-06-15
ECU,True,329,2025-06-15
PER,True,230,2025-06-15
ZWE,False,33,2025-06-15
SAU,False,32,2025-06-15
NGA,True,64,2025-06-15
SRB,True,13,2025-06-15
PER,False,136,2025-06-15
WSM,False,3,2025-06-15
SDN,True,17,2025-06-15
MDV,False,26,2025-06-15
POL,False,17,2025-06-15
RUS,,2,2025-06-15
PAK,True,68,2025-06-15
HTI,True,5,2025-06-15
TUN,True,6,2025-06-15
KIR,,5,2025-06-15
GBR,True,2714,2025-06-15
BRN,False,3,2025-06-15
ARG,,697,2025-06-15
IRQ,False,44,2025-06-15
MAC,False,1,2025-06-15
BLZ,,55,2025-06-15
BGD,False,733,2025-06-15
ITA,False,17,2025-06-15
ESP,False,8,2025-06-15
TTO,,63,2025-06-15
PRI,,4,2025-06-15
ESP,,23,2025-06-15
MAR,True,32,2025-06-15
MYS,False,78,2025-06-15
CHN,True,44,2025-06-15
NIC,False,9,2025-06-15
ZMB,False,6,2025-06-15
PAN,True,29,2025-06-15
KEN,,254,2025-06-15
PRI,True,4,2025-06-15
LKA,,40,2025-06-15
WSM,,13,2025-06-15
ISR,True,92,2025-06-15
MDV,,142,2025-06-15
POL,True,340,2025-06-15
GIB,False,2,2025-06-15
LBN,,19,2025-06-15
IRL,True,7,2025-06-15
AGO,,130,2025-06-15
KEN,True,264,2025-06-15
TWN,True,71,2025-06-15
SLB,,3,2025-06-15
IRL,,37,2025-06-15
BRB,True,29,2025-06-15
GHA,False,7,2025-06-15
COK,True,1,2025-06-15
SRB,False,2,2025-06-15
CMR,True,6,2025-06-15
UGA,True,158,2025-06-15
