country,policy,count,timestamp
AUT,none,176524,2025-04-15
BWA,none,1091,2025-04-15
VGB,none,147,2025-04-15
DNK,none,64483,2025-04-15
GEO,none,4883,2025-04-15
MKD,quarantine,778,2025-04-15
ALA,reject,135,2025-04-15
SYR,none,242,2025-04-15
JOR,reject,168,2025-04-15
DNK,quarantine,18574,2025-04-15
SLV,reject,317,2025-04-15
ITA,invalid,227,2025-04-15
MUS,quarantine,322,2025-04-15
BRB,reject,42,2025-04-15
MOZ,none,1659,2025-04-15
LKA,quarantine,886,2025-04-15
CYP,quarantine,803,2025-04-15
GUY,none,327,2025-04-15
ESP,invalid,125,2025-04-15
DMA,none,39,2025-04-15
SAU,none,8528,2025-04-15
MEX,quarantine,11471,2025-04-15
MAR,quarantine,1363,2025-04-15
GIB,quarantine,62,2025-04-15
VEN,quarantine,462,2025-04-15
MDV,reject,97,2025-04-15
DEU,reject,434962,2025-04-15
NLD,none,1014595,2025-04-15
MNG,reject,541,2025-04-15
HRV,quarantine,2868,2025-04-15
MCO,quarantine,94,2025-04-15
SGP,quarantine,4605,2025-04-15
GRD,none,158,2025-04-15
MEX,invalid,75,2025-04-15
CAF,reject,126,2025-04-15
AUT,invalid,54,2025-04-15
AUT,quarantine,21334,2025-04-15
AFG,reject,108,2025-04-15
FRA,none,469389,2025-04-15
CMR,quarantine,357,2025-04-15
PAK,reject,1559,2025-04-15
RUS,reject,45513,2025-04-15
UZB,quarantine,1495,2025-04-15
QAT,none,1668,2025-04-15
OMN,none,563,2025-04-15
GGY,invalid,4,2025-04-15
PAK,none,17591,2025-04-15
AIA,reject,9299,2025-04-15
MNE,reject,12993,2025-04-15
VEN,none,2062,2025-04-15
GUY,reject,119,2025-04-15
GUF,none,26,2025-04-15
LBY,reject,287,2025-04-15
MRT,quarantine,33,2025-04-15
DJI,reject,48,2025-04-15
CMR,reject,328,2025-04-15
SWZ,quarantine,163,2025-04-15
LVA,reject,4136,2025-04-15
NER,quarantine,54,2025-04-15
COL,quarantine,28064,2025-04-15
LIE,none,3236,2025-04-15
MNG,none,1124,2025-04-15
ATG,none,1257,2025-04-15
GRD,reject,67,2025-04-15
NIU,reject,5306,2025-04-15
EST,quarantine,8137,2025-04-15
CUB,reject,125,2025-04-15
KWT,none,322,2025-04-15
TTO,none,196,2025-04-15
PCN,none,18,2025-04-15
SXM,quarantine,44,2025-04-15
ARM,quarantine,708,2025-04-15
TJK,quarantine,62,2025-04-15
MYS,reject,4807,2025-04-15
CCK,quarantine,7023,2025-04-15
SVN,quarantine,2929,2025-04-15
SVK,quarantine,6930,2025-04-15
BLR,quarantine,2018,2025-04-15
TON,reject,643,2025-04-15
NPL,reject,1162,2025-04-15
VUT,none,155,2025-04-15
GMB,quarantine,72,2025-04-15
FIN,none,48173,2025-04-15
HKG,quarantine,2246,2025-04-15
HRV,reject,2508,2025-04-15
PRI,reject,204,2025-04-15
MCO,reject,100,2025-04-15
JPN,quarantine,28921,2025-04-15
CYP,none,2763,2025-04-15
KGZ,quarantine,847,2025-04-15
IRQ,none,1250,2025-04-15
LUX,none,7830,2025-04-15
VCT,quarantine,454,2025-04-15
GUY,quarantine,162,2025-04-15
IRL,reject,4764,2025-04-15
ATG,reject,532,2025-04-15
CHN,invalid,31,2025-04-15
IND,quarantine,29163,2025-04-15
QAT,reject,527,2025-04-15
PRY,reject,749,2025-04-15
SHN,reject,930,2025-04-15
LCA,none,569,2025-04-15
SGS,none,191,2025-04-15
HUN,invalid,70,2025-04-15
REU,quarantine,2087,2025-04-15
ASM,quarantine,956,2025-04-15
SXM,reject,92,2025-04-15
KOR,invalid,47,2025-04-15
BLR,none,6932,2025-04-15
KAZ,reject,2159,2025-04-15
CRI,none,1833,2025-04-15
ALA,quarantine,127,2025-04-15
DNK,invalid,245,2025-04-15
ARG,quarantine,8742,2025-04-15
TTO,reject,119,2025-04-15
VUT,reject,48,2025-04-15
MWI,reject,127,2025-04-15
HND,reject,337,2025-04-15
VGB,reject,106,2025-04-15
COG,quarantine,116,2025-04-15
FRO,quarantine,186,2025-04-15
HRV,none,39584,2025-04-15
SRB,reject,1908,2025-04-15
UKR,reject,4933,2025-04-15
PER,reject,2651,2025-04-15
RWA,none,632,2025-04-15
SSD,none,32,2025-04-15
WSM,quarantine,567,2025-04-15
BFA,quarantine,158,2025-04-15
SDN,none,282,2025-04-15
GLP,none,90,2025-04-15
POL,invalid,136,2025-04-15
COK,none,75,2025-04-15
AUS,none,355280,2025-04-15
GBR,none,695488,2025-04-15
TWN,reject,3692,2025-04-15
BIH,reject,593,2025-04-15
BHR,quarantine,152,2025-04-15
HMD,none,13,2025-04-15
AIA,invalid,46,2025-04-15
BRA,none,731434,2025-04-15
MDG,none,788,2025-04-15
ECU,quarantine,1431,2025-04-15
CHN,quarantine,11505,2025-04-15
VNM,reject,5020,2025-04-15
ISL,quarantine,1596,2025-04-15
CYM,none,537,2025-04-15
NCL,quarantine,331,2025-04-15
DOM,quarantine,741,2025-04-15
BRN,none,87,2025-04-15
BRN,quarantine,113,2025-04-15
TGO,reject,76,2025-04-15
PRI,none,114,2025-04-15
KIR,none,17,2025-04-15
ISR,none,32470,2025-04-15
ISR,reject,2469,2025-04-15
NLD,invalid,951,2025-04-15
BWA,quarantine,299,2025-04-15
CHL,invalid,51,2025-04-15
,quarantine,63486,2025-04-15
ATF,none,241,2025-04-15
TLS,none,182,2025-04-15
PRT,none,80930,2025-04-15
UKR,quarantine,6312,2025-04-15
ROU,reject,20484,2025-04-15
TZA,reject,549,2025-04-15
SOM,none,1407,2025-04-15
GIN,none,206,2025-04-15
TCA,none,215,2025-04-15
JEY,quarantine,158,2025-04-15
BFA,reject,28,2025-04-15
SLB,none,103,2025-04-15
HKG,none,13979,2025-04-15
JOR,none,413,2025-04-15
TLS,reject,56,2025-04-15
BLZ,quarantine,391,2025-04-15
SEN,reject,193,2025-04-15
SGS,reject,124,2025-04-15
,invalid,149,2025-04-15
CAN,reject,36463,2025-04-15
NZL,none,70840,2025-04-15
FRA,reject,111794,2025-04-15
THA,none,8854,2025-04-15
TUV,reject,4191,2025-04-15
TUV,none,13591,2025-04-15
DNK,reject,93144,2025-04-15
MNP,reject,40,2025-04-15
MLT,none,1865,2025-04-15
GEO,quarantine,1099,2025-04-15
MRT,reject,39,2025-04-15
JAM,quarantine,107,2025-04-15
MMR,quarantine,152,2025-04-15
IRL,quarantine,4219,2025-04-15
BWA,reject,209,2025-04-15
TJK,reject,133,2025-04-15
SYC,quarantine,55,2025-04-15
VNM,none,12829,2025-04-15
BEN,quarantine,150,2025-04-15
SYC,reject,166,2025-04-15
,reject,90784,2025-04-15
GEO,reject,648,2025-04-15
TCD,reject,55,2025-04-15
NGA,none,22525,2025-04-15
LUX,reject,3264,2025-04-15
VAT,none,69,2025-04-15
TUV,quarantine,2684,2025-04-15
JPN,none,246486,2025-04-15
SVN,none,38141,2025-04-15
SDN,reject,97,2025-04-15
KNA,none,25,2025-04-15
LVA,none,9720,2025-04-15
FRA,quarantine,117762,2025-04-15
SRB,none,15961,2025-04-15
GTM,quarantine,95,2025-04-15
URY,reject,1133,2025-04-15
TKL,none,668,2025-04-15
COL,none,228560,2025-04-15
PHL,none,8405,2025-04-15
PER,quarantine,2499,2025-04-15
ISR,invalid,27,2025-04-15
GAB,quarantine,402,2025-04-15
MLT,quarantine,431,2025-04-15
MNE,quarantine,14812,2025-04-15
ALB,reject,1170,2025-04-15
MSR,none,440,2025-04-15
MLI,quarantine,138,2025-04-15
PHL,quarantine,2351,2025-04-15
VEN,reject,647,2025-04-15
NIC,none,299,2025-04-15
NCL,reject,191,2025-04-15
BGR,none,9250,2025-04-15
COD,quarantine,119,2025-04-15
KIR,reject,25,2025-04-15
IOT,reject,20762,2025-04-15
BRA,invalid,873,2025-04-15
JEY,none,625,2025-04-15
ALB,none,3714,2025-04-15
MLI,reject,202,2025-04-15
KEN,reject,1015,2025-04-15
USA,invalid,87,2025-04-15
TCA,reject,91,2025-04-15
TJK,none,295,2025-04-15
GMB,none,140,2025-04-15
ASM,none,1059,2025-04-15
REU,invalid,4,2025-04-15
COG,none,182,2025-04-15
FSM,reject,326,2025-04-15
ZWE,none,4640,2025-04-15
MYT,reject,103,2025-04-15
MDA,quarantine,883,2025-04-15
FLK,reject,45,2025-04-15
GHA,none,378,2025-04-15
MSR,quarantine,159,2025-04-15
UZB,none,10321,2025-04-15
LTU,none,28229,2025-04-15
MLI,none,466,2025-04-15
TWN,invalid,43,2025-04-15
KGZ,none,1193,2025-04-15
SYR,quarantine,152,2025-04-15
CHL,none,105332,2025-04-15
LKA,none,7253,2025-04-15
SWE,reject,26645,2025-04-15
SHN,quarantine,980,2025-04-15
GNB,none,89,2025-04-15
BGD,reject,484,2025-04-15
IRQ,reject,261,2025-04-15
MDA,reject,763,2025-04-15
STP,none,755,2025-04-15
HND,quarantine,179,2025-04-15
AND,reject,110,2025-04-15
ARE,invalid,12,2025-04-15
TKM,none,52,2025-04-15
AUS,reject,61597,2025-04-15
TUN,quarantine,991,2025-04-15
MOZ,reject,296,2025-04-15
AZE,quarantine,1242,2025-04-15
LIE,quarantine,2554,2025-04-15
CXR,reject,385,2025-04-15
MKD,reject,615,2025-04-15
SVN,invalid,14,2025-04-15
CAN,quarantine,34243,2025-04-15
AUS,quarantine,65962,2025-04-15
BTN,none,45,2025-04-15
ABW,quarantine,22,2025-04-15
DEU,quarantine,238226,2025-04-15
DMA,reject,19,2025-04-15
AZE,reject,1382,2025-04-15
GRL,none,467,2025-04-15
TWN,none,21760,2025-04-15
PER,invalid,18,2025-04-15
LAO,reject,463,2025-04-15
NZL,reject,13374,2025-04-15
MAC,quarantine,54,2025-04-15
TTO,quarantine,64,2025-04-15
VCT,none,1865,2025-04-15
FLK,none,9,2025-04-15
FSM,none,1303,2025-04-15
MDV,quarantine,348,2025-04-15
BLZ,reject,469,2025-04-15
CPV,none,1547,2025-04-15
CYM,reject,235,2025-04-15
BLZ,none,1523,2025-04-15
SEN,quarantine,358,2025-04-15
PNG,none,496,2025-04-15
SRB,invalid,3,2025-04-15
NLD,quarantine,229695,2025-04-15
PHL,reject,2885,2025-04-15
PRT,quarantine,10105,2025-04-15
LBN,quarantine,99,2025-04-15
KHM,quarantine,97,2025-04-15
GIN,quarantine,18,2025-04-15
BRA,reject,45728,2025-04-15
FJI,quarantine,85,2025-04-15
MNE,invalid,62,2025-04-15
BEN,reject,58,2025-04-15
FIN,invalid,51,2025-04-15
NIC,reject,332,2025-04-15
BRA,quarantine,60213,2025-04-15
TUR,quarantine,44293,2025-04-15
AIA,quarantine,7983,2025-04-15
PSE,reject,343,2025-04-15
BOL,none,1559,2025-04-15
LCA,quarantine,47,2025-04-15
CZE,reject,15518,2025-04-15
LBN,none,343,2025-04-15
AFG,quarantine,75,2025-04-15
CAF,none,222,2025-04-15
CYP,reject,712,2025-04-15
BGR,quarantine,1644,2025-04-15
TGO,none,293,2025-04-15
ECU,invalid,4,2025-04-15
TKM,quarantine,44,2025-04-15
HUN,none,144176,2025-04-15
MDV,none,830,2025-04-15
LAO,none,1957,2025-04-15
LBY,none,1958,2025-04-15
LSO,none,222,2025-04-15
SMR,reject,33,2025-04-15
SGS,quarantine,70,2025-04-15
GRL,quarantine,127,2025-04-15
SUR,reject,97,2025-04-15
LBR,quarantine,3,2025-04-15
DEU,none,928846,2025-04-15
PRY,none,6902,2025-04-15
TON,none,1716,2025-04-15
OMN,quarantine,158,2025-04-15
ZAF,reject,23734,2025-04-15
BIH,none,7964,2025-04-15
MYS,quarantine,9543,2025-04-15
AGO,reject,342,2025-04-15
DJI,none,207,2025-04-15
COD,reject,119,2025-04-15
URY,none,8049,2025-04-15
NIU,quarantine,3399,2025-04-15
ISR,quarantine,3961,2025-04-15
WSM,reject,669,2025-04-15
CIV,reject,186,2025-04-15
GRC,none,81055,2025-04-15
BFA,none,189,2025-04-15
NPL,quarantine,1364,2025-04-15
MDG,quarantine,256,2025-04-15
FRA,invalid,536,2025-04-15
SOM,reject,263,2025-04-15
SLE,quarantine,30,2025-04-15
TGO,quarantine,139,2025-04-15
NPL,none,7227,2025-04-15
TCA,quarantine,86,2025-04-15
CHL,quarantine,6751,2025-04-15
AND,none,385,2025-04-15
WSM,none,2652,2025-04-15
PYF,reject,123,2025-04-15
YEM,none,37,2025-04-15
NLD,reject,289102,2025-04-15
MYS,none,24859,2025-04-15
KOR,reject,2668,2025-04-15
CHE,invalid,121,2025-04-15
KWT,reject,205,2025-04-15
PNG,reject,53,2025-04-15
BRB,none,76,2025-04-15
ARG,none,90597,2025-04-15
LUX,invalid,11,2025-04-15
TWN,quarantine,4324,2025-04-15
ZMB,none,582,2025-04-15
SAU,quarantine,1508,2025-04-15
NCL,none,856,2025-04-15
STP,quarantine,338,2025-04-15
PNG,quarantine,158,2025-04-15
VIR,reject,36,2025-04-15
KOR,quarantine,1310,2025-04-15
ZAF,none,173087,2025-04-15
IDN,reject,12894,2025-04-15
BLR,reject,2283,2025-04-15
HTI,quarantine,23,2025-04-15
MSR,reject,358,2025-04-15
BMU,reject,215,2025-04-15
CUB,none,78,2025-04-15
ZAF,quarantine,30318,2025-04-15
NIC,quarantine,203,2025-04-15
UGA,reject,266,2025-04-15
ROU,none,132665,2025-04-15
ARG,reject,5796,2025-04-15
WLF,none,134,2025-04-15
SGP,reject,4745,2025-04-15
PYF,quarantine,74,2025-04-15
SMR,none,143,2025-04-15
PRY,quarantine,1346,2025-04-15
JOR,quarantine,555,2025-04-15
IND,invalid,132,2025-04-15
KHM,none,396,2025-04-15
BMU,quarantine,129,2025-04-15
ARG,invalid,57,2025-04-15
GRC,quarantine,30307,2025-04-15
MAR,reject,1179,2025-04-15
COL,reject,74445,2025-04-15
LVA,quarantine,2867,2025-04-15
TUN,reject,326,2025-04-15
CAN,invalid,257,2025-04-15
FIN,reject,8968,2025-04-15
NER,none,57,2025-04-15
LSO,quarantine,56,2025-04-15
THA,quarantine,5103,2025-04-15
LUX,quarantine,4255,2025-04-15
AGO,none,4655,2025-04-15
MNP,quarantine,23,2025-04-15
DJI,quarantine,39,2025-04-15
BGD,none,3828,2025-04-15
BEN,none,481,2025-04-15
MYT,quarantine,222,2025-04-15
NFK,reject,25,2025-04-15
GGY,reject,892,2025-04-15
HUN,reject,7264,2025-04-15
LBN,reject,94,2025-04-15
GAB,none,228,2025-04-15
MMR,none,230,2025-04-15
UGA,quarantine,346,2025-04-15
FIN,quarantine,9699,2025-04-15
SEN,none,831,2025-04-15
WLF,quarantine,59,2025-04-15
PYF,none,228,2025-04-15
JPN,reject,16236,2025-04-15
MRT,none,199,2025-04-15
MNG,quarantine,707,2025-04-15
GTM,none,616,2025-04-15
JAM,reject,89,2025-04-15
KNA,reject,21,2025-04-15
LVA,invalid,4,2025-04-15
MWI,none,183,2025-04-15
HKG,reject,3642,2025-04-15
GUF,reject,28,2025-04-15
PSE,quarantine,282,2025-04-15
JAM,none,123,2025-04-15
NFK,none,17,2025-04-15
LTU,invalid,16,2025-04-15
PAK,quarantine,2332,2025-04-15
HND,none,533,2025-04-15
GBR,invalid,2986,2025-04-15
SHN,none,1686,2025-04-15
KHM,reject,169,2025-04-15
SDN,quarantine,61,2025-04-15
EST,none,28716,2025-04-15
TUN,none,3233,2025-04-15
KNA,quarantine,7,2025-04-15
NAM,none,40,2025-04-15
CRI,reject,668,2025-04-15
CCK,invalid,24,2025-04-15
PLW,none,1860,2025-04-15
WLF,reject,89,2025-04-15
ITA,quarantine,34815,2025-04-15
PAN,reject,516,2025-04-15
QAT,quarantine,381,2025-04-15
VGB,quarantine,66,2025-04-15
ARE,quarantine,3386,2025-04-15
GIB,none,294,2025-04-15
CZE,invalid,68,2025-04-15
LSO,reject,47,2025-04-15
GNQ,reject,47,2025-04-15
CAF,quarantine,65,2025-04-15
BEL,none,183329,2025-04-15
ECU,none,6660,2025-04-15
ZMB,reject,137,2025-04-15
BGR,reject,1778,2025-04-15
PSE,none,873,2025-04-15
POL,reject,248867,2025-04-15
MEX,none,88417,2025-04-15
GHA,reject,96,2025-04-15
COL,invalid,220,2025-04-15
BTN,quarantine,32,2025-04-15
TUR,none,84693,2025-04-15
TUR,invalid,88,2025-04-15
SLE,reject,49,2025-04-15
MNP,none,32,2025-04-15
RUS,none,179544,2025-04-15
CAN,none,247117,2025-04-15
IMN,none,4459,2025-04-15
AUS,invalid,464,2025-04-15
IMN,quarantine,1722,2025-04-15
NOR,invalid,111,2025-04-15
ZAF,invalid,56,2025-04-15
IOT,quarantine,21414,2025-04-15
LAO,quarantine,451,2025-04-15
BHS,none,52,2025-04-15
IMN,reject,812,2025-04-15
FRO,none,486,2025-04-15
NAM,reject,22,2025-04-15
ABW,none,69,2025-04-15
SWE,none,77821,2025-04-15
NOR,reject,15331,2025-04-15
DZA,reject,510,2025-04-15
MEX,reject,13121,2025-04-15
KEN,none,14037,2025-04-15
NIU,none,14233,2025-04-15
USA,none,82405,2025-04-15
IRL,none,30047,2025-04-15
CRI,quarantine,729,2025-04-15
ETH,none,2150,2025-04-15
ESP,quarantine,78787,2025-04-15
GLP,reject,68,2025-04-15
SLV,quarantine,289,2025-04-15
BTN,reject,234,2025-04-15
GLP,quarantine,23,2025-04-15
CPV,quarantine,90,2025-04-15
CHE,reject,200536,2025-04-15
MAR,none,12379,2025-04-15
IRN,quarantine,12796,2025-04-15
ZWE,reject,344,2025-04-15
LBY,quarantine,486,2025-04-15
CIV,quarantine,622,2025-04-15
FJI,reject,101,2025-04-15
CZE,none,134540,2025-04-15
SUR,none,314,2025-04-15
CZE,quarantine,27570,2025-04-15
ITA,reject,26761,2025-04-15
LTU,reject,2847,2025-04-15
COG,reject,50,2025-04-15
MDG,reject,179,2025-04-15
NAM,quarantine,29,2025-04-15
CCK,reject,7089,2025-04-15
IND,reject,43963,2025-04-15
TZA,none,5426,2025-04-15
ZWE,quarantine,288,2025-04-15
GHA,quarantine,153,2025-04-15
MAC,none,313,2025-04-15
BEL,quarantine,37087,2025-04-15
GRC,reject,9201,2025-04-15
DOM,none,2965,2025-04-15
MYT,none,342,2025-04-15
SOM,quarantine,225,2025-04-15
BHS,reject,97,2025-04-15
PCN,reject,26,2025-04-15
KOR,none,7877,2025-04-15
BEL,invalid,327,2025-04-15
MTQ,none,39,2025-04-15
BEN,invalid,2,2025-04-15
PRT,invalid,55,2025-04-15
ABW,reject,23,2025-04-15
COK,reject,15,2025-04-15
HMD,quarantine,16,2025-04-15
GRC,invalid,31,2025-04-15
IRL,invalid,25,2025-04-15
VIR,none,24,2025-04-15
TLS,quarantine,39,2025-04-15
MYS,invalid,23,2025-04-15
SMR,quarantine,27,2025-04-15
GNB,reject,6,2025-04-15
DMA,quarantine,9,2025-04-15
VCT,invalid,4,2025-04-15
KAZ,invalid,14,2025-04-15
CUW,quarantine,34,2025-04-15
NER,reject,18,2025-04-15
BRB,quarantine,50,2025-04-15
BOL,invalid,2,2025-04-15
NRU,reject,28,2025-04-15
JPN,invalid,39,2025-04-15
ARM,invalid,18,2025-04-15
SGS,invalid,1,2025-04-15
HMD,reject,10,2025-04-15
GHA,invalid,5,2025-04-15
VIR,quarantine,11,2025-04-15
SYR,reject,48,2025-04-15
SWZ,none,121,2025-04-15
NZL,invalid,52,2025-04-15
SLB,quarantine,24,2025-04-15
SLB,reject,50,2025-04-15
DOM,invalid,6,2025-04-15
TUV,invalid,12,2025-04-15
GUM,reject,3,2025-04-15
LBR,none,50,2025-04-15
GLP,invalid,1,2025-04-15
BGD,invalid,2,2025-04-15
YEM,quarantine,13,2025-04-15
EST,invalid,8,2025-04-15
GNQ,quarantine,29,2025-04-15
HTI,invalid,2,2025-04-15
NRU,quarantine,2,2025-04-15
MSR,invalid,1,2025-04-15
NRU,none,8,2025-04-15
COM,none,20,2025-04-15
SSD,quarantine,11,2025-04-15
VNM,invalid,22,2025-04-15
ASM,invalid,3,2025-04-15
ATA,reject,5,2025-04-15
MNG,invalid,3,2025-04-15
SWZ,reject,13,2025-04-15
COK,quarantine,4,2025-04-15
IMN,invalid,3,2025-04-15
GUM,quarantine,1,2025-04-15
SVK,invalid,12,2025-04-15
VUT,invalid,1,2025-04-15
MTQ,quarantine,14,2025-04-15
MTQ,reject,34,2025-04-15
THA,invalid,3,2025-04-15
DZA,invalid,3,2025-04-15
LBR,reject,3,2025-04-15
MDA,invalid,3,2025-04-15
MAR,invalid,6,2025-04-15
TCD,quarantine,16,2025-04-15
GUF,quarantine,8,2025-04-15
URY,invalid,9,2025-04-15
LKA,invalid,1,2025-04-15
GEO,invalid,2,2025-04-15
ISL,invalid,5,2025-04-15
RWA,invalid,1,2025-04-15
GNB,quarantine,8,2025-04-15
ALB,invalid,2,2025-04-15
ATA,none,7,2025-04-15
PHL,invalid,3,2025-04-15
TKL,invalid,1,2025-04-15
AZE,invalid,7,2025-04-15
VAT,quarantine,1,2025-04-15
CYP,invalid,2,2025-04-15
HKG,invalid,11,2025-04-15
BMU,invalid,1,2025-04-15
BIH,invalid,4,2025-04-15
KIR,quarantine,9,2025-04-15
LAO,invalid,2,2025-04-15
GUY,invalid,1,2025-04-15
MLT,invalid,1,2025-04-15
SLV,invalid,4,2025-04-15
LIE,invalid,7,2025-04-15
HRV,invalid,6,2025-04-15
QAT,invalid,1,2025-04-15
PAK,invalid,6,2025-04-15
CXR,invalid,2,2025-04-15
GUM,none,3,2025-04-15
LBN,invalid,1,2025-04-15
LBY,invalid,2,2025-04-15
NPL,invalid,2,2025-04-15
BLR,invalid,1,2025-04-15
NGA,invalid,4,2025-04-15
SPM,invalid,1,2025-04-15
COM,quarantine,3,2025-04-15
CYM,invalid,1,2025-04-15
GTM,invalid,1,2025-04-15
PAN,invalid,3,2025-04-15
PCN,invalid,4,2025-04-15
TON,invalid,3,2025-04-15
CRI,invalid,2,2025-04-15
SLE,invalid,1,2025-04-15
TUN,invalid,4,2025-04-15
EGY,invalid,3,2025-04-15
KEN,invalid,5,2025-04-15
FSM,invalid,1,2025-04-15
AGO,invalid,1,2025-04-15
PLW,invalid,3,2025-04-15
PCN,quarantine,3,2025-04-15
PRY,invalid,3,2025-04-15
GRL,invalid,1,2025-04-15
SHN,invalid,4,2025-04-15
FJI,invalid,1,2025-04-15
COM,reject,6,2025-04-15
BGR,invalid,1,2025-04-15
JEY,invalid,1,2025-04-15
WSM,invalid,2,2025-04-15
VEN,invalid,2,2025-04-15
MKD,invalid,1,2025-04-15
MDV,invalid,1,2025-04-15
GIN,reject,2,2025-04-15
NER,invalid,1,2025-04-15
AFG,invalid,1,2025-04-15
BTN,invalid,1,2025-04-15
CIV,invalid,2,2025-04-15
MOZ,invalid,1,2025-04-15
MMR,invalid,1,2025-04-15
GUF,invalid,1,2025-04-15
BLZ,invalid,1,2025-04-15
ATG,invalid,1,2025-04-15
USA,quarantine,11769,2025-05-15
UGA,none,1257,2025-05-15
NGA,quarantine,7790,2025-05-15
RUS,invalid,162,2025-05-15
CCK,none,17902,2025-05-15
NGA,reject,1187,2025-05-15
UKR,none,25457,2025-05-15
ESP,reject,22829,2025-05-15
MOZ,quarantine,351,2025-05-15
TON,quarantine,525,2025-05-15
URY,quarantine,2590,2025-05-15
CHN,none,19296,2025-05-15
BOL,reject,591,2025-05-15
LTU,quarantine,3099,2025-05-15
SPM,reject,237,2025-05-15
ITA,none,848996,2025-05-15
GGY,quarantine,975,2025-05-15
KGZ,reject,282,2025-05-15
HUN,quarantine,13828,2025-05-15
HTI,none,215,2025-05-15
EGY,reject,333,2025-05-15
DZA,quarantine,655,2025-05-15
HTI,reject,175,2025-05-15
CUB,quarantine,112,2025-05-15
CYM,quarantine,172,2025-05-15
ZMB,quarantine,168,2025-05-15
SPM,none,498,2025-05-15
SVK,reject,10907,2025-05-15
NZL,quarantine,12112,2025-05-15
MDA,none,5831,2025-05-15
SWE,quarantine,15343,2025-05-15
KAZ,none,6225,2025-05-15
UZB,reject,1297,2025-05-15
SLE,none,184,2025-05-15
CXR,quarantine,394,2025-05-15
BIH,quarantine,1159,2025-05-15
CXR,none,812,2025-05-15
MTQ,quarantine,16,2025-05-15
KAZ,quarantine,5187,2025-05-15
MUS,reject,370,2025-05-15
VNM,quarantine,3108,2025-05-15
MWI,quarantine,49,2025-05-15
SLV,none,1007,2025-05-15
IOT,invalid,115,2025-05-15
IRN,none,67575,2025-05-15
ISL,none,9622,2025-05-15
TKL,quarantine,213,2025-05-15
ETH,reject,66,2025-05-15
ETH,quarantine,73,2025-05-15
LCA,reject,119,2025-05-15
SVK,none,59391,2025-05-15
ARE,reject,3685,2025-05-15
RWA,reject,110,2025-05-15
TKL,reject,402,2025-05-15
AND,quarantine,264,2025-05-15
PAN,quarantine,269,2025-05-15
VCT,reject,737,2025-05-15
BHR,reject,231,2025-05-15
POL,quarantine,171237,2025-05-15
NOR,none,90985,2025-05-15
DZA,none,1382,2025-05-15
LKA,reject,886,2025-05-15
DOM,reject,744,2025-05-15
PAN,none,1083,2025-05-15
MTQ,none,39,2025-05-15
POL,none,442499,2025-05-15
GBR,quarantine,107058,2025-05-15
IDN,quarantine,14140,2025-05-15
REU,none,3546,2025-05-15
VNM,invalid,23,2025-05-15
FRO,reject,462,2025-05-15
VUT,quarantine,32,2025-05-15
USA,reject,32219,2025-05-15
SPM,quarantine,315,2025-05-15
MMR,reject,96,2025-05-15
GRD,quarantine,60,2025-05-15
IDN,none,99016,2025-05-15
KEN,quarantine,10589,2025-05-15
ATG,quarantine,393,2025-05-15
TCD,none,54,2025-05-15
IDN,invalid,25,2025-05-15
STP,reject,363,2025-05-15
BGD,quarantine,796,2025-05-15
TKM,reject,114,2025-05-15
MNE,none,49959,2025-05-15
GGY,none,3052,2025-05-15
EST,reject,3745,2025-05-15
BOL,quarantine,506,2025-05-15
ATF,quarantine,142,2025-05-15
GAB,reject,153,2025-05-15
PRT,invalid,52,2025-05-15
IOT,none,84334,2025-05-15
PLW,reject,1189,2025-05-15
ISL,reject,1900,2025-05-15
SXM,none,147,2025-05-15
HKG,invalid,13,2025-05-15
ROU,quarantine,12484,2025-05-15
PER,none,17454,2025-05-15
ECU,reject,1434,2025-05-15
DEU,invalid,689,2025-05-15
JEY,reject,273,2025-05-15
CIV,none,1934,2025-05-15
EGY,quarantine,269,2025-05-15
BEL,reject,41977,2025-05-15
ESP,none,209949,2025-05-15
AUT,reject,25312,2025-05-15
ARM,reject,713,2025-05-15
SWE,invalid,232,2025-05-15
COM,quarantine,4,2025-05-15
RUS,quarantine,41695,2025-05-15
BDI,none,456,2025-05-15
GRL,reject,436,2025-05-15
SYC,none,314,2025-05-15
BDI,reject,102,2025-05-15
,none,246107,2025-05-15
PLW,quarantine,707,2025-05-15
BDI,quarantine,54,2025-05-15
SGP,invalid,13,2025-05-15
ASM,reject,370,2025-05-15
MCO,none,444,2025-05-15
SVN,reject,2534,2025-05-15
THA,reject,1648,2025-05-15
CUW,reject,26,2025-05-15
CPV,reject,66,2025-05-15
UKR,invalid,40,2025-05-15
RWA,quarantine,150,2025-05-15
PRI,quarantine,44,2025-05-15
CHL,reject,9590,2025-05-15
MLT,reject,504,2025-05-15
FSM,quarantine,318,2025-05-15
TUR,reject,7520,2025-05-15
OMN,reject,388,2025-05-15
ATF,reject,175,2025-05-15
CHE,none,175389,2025-05-15
PRT,reject,8633,2025-05-15
ARE,none,24592,2025-05-15
LIE,reject,2988,2025-05-15
REU,reject,800,2025-05-15
GIB,reject,89,2025-05-15
BMU,none,338,2025-05-15
BRN,reject,54,2025-05-15
FJI,none,257,2025-05-15
IND,none,270147,2025-05-15
GBR,reject,185698,2025-05-15
MKD,none,5380,2025-05-15
SGP,none,19063,2025-05-15
AZE,none,4951,2025-05-15
TZA,quarantine,565,2025-05-15
COD,none,547,2025-05-15
